질문 ID,질문 문구,관심사 코드,관심사,레벨,상태,현재 Revision,현재 Revision 적용 시각,현재 Revision 노출,현재 Revision 답변,현재 Revision 답변율(%),현재 Revision 교체,현재 Revision 교체율(%),현재 Revision 미응답,전체 Revision 노출,전체 Revision 답변,전체 Revision 답변율(%),전체 Revision 교체,전체 Revision 미응답
309,"언젠가 살아보고 싶은 곳이 있다면, 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,5,83.3,1,16.7,0,6,5,83.3,1,0
51,"지금 기분을 날씨로 말하면 어떤가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,1,14.3,3,7,3,42.9,1,3
66,"최근에 가장 뿌듯했던 순간은 언제인가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,1,14.3,1,7,5,71.4,1,1
308,"쉴 때마다 구경하는 앱은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,4,57.1,1,14.3,2,7,4,57.1,1,2
390,"감정에 쉽게 휘둘리는 편인가요? ","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,1,14.3,1,7,5,71.4,1,1
35,"가장 좋아하는 작가나 아티스트는 누구인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,6,75.0,1,12.5,1,8,6,75.0,1,1
57,"최근에 가장 크게 웃었던 일은 무엇인가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,5,62.5,1,12.5,2,8,5,62.5,1,2
321,"한 번쯤은 시도해보고 싶은 패션 스타일이 있다면, 어떤 건가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,6,75.0,1,12.5,1,8,6,75.0,1,1
9,"가장 좋아하는 날씨는 어떤 건가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
65,"혼자 있을 때 주로 어떤 감정을 느끼나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
81,"감정을 솔직하게 표현해서 후련했던 순간이 있다면, 어떤 때였나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,0,0.0,2,5,3,60.0,0,2
97,"마지막 순간에 느끼고 싶은 감정이 있다면, 어떤 감정인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
346,"지금 내 머릿속에 흐르는 BGM은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
407,"미래가 불안할 때, 어떤 부분이 가장 걱정되나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
873,"과거 기억을 잃는 것과 새 기억을 못 만드는 것 중 뭐가 더 두렵나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,5,100.0,0,0.0,0,5,5,100.0,0,0
26,"스트레스를 받을 때 찾게 되는 노래는 어떤 분위기인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
104,"휴식을 취할 때 몸이 가장 좋아하는 자세는 무엇인가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,0,0.0,2,4,2,50.0,0,2
261,"돈을 기분 좋게 썼던 기억은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
324,"지금 당장 떠나고 싶은 여행지는 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
340,"집에 방이 하나 더 생긴다면 무엇을 하는 장소로 만들고 싶나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
408,"만약 감정이 사라진다면 어떨까요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
413,"미안하다는 표현을 잘하는 편인가요? ","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,0,0.0,1,4,3,75.0,0,1
557,"좋아할 때 숨기기 어려운 건 무엇인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
558,"좋아하는 사람에게 먼저 연락하나요, 기다리나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
757,"개인적인 삶의 성공과 커리어의 성공 중 뭐가 더 중요한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
801,"내 의도와 행동 중 뭐가 더 중요하게 평가받길 바라나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,4,100.0,0,0.0,0,4,4,100.0,0,0
856,"평온한 삶과 위험한 도전이 가득한 삶 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,0,0.0,1,4,3,75.0,0,1
92,"오늘 밤 잠들기 전 나에게 해주고 싶은 말은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
108,"집에 도착하자마자 가장 먼저 하는 일은 무엇인가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,0,0.0,2,3,1,33.3,0,2
151,"가족 중 가장 편하게 대화하는 사람은 누구인가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
196,"새로운 사람을 만나는 게 설레나요 혹은 부담되나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
232,"결혼에 대한 나의 생각은 어떤가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
251,"인생에서 가장 소중한 단어 3개는 무엇인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
278,"내가 주변 사람들에게 줄 수 있는 좋은 영향은 뭘까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
314,"여행 갈 때 계획파인가요 무계획파인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
343,"내가 느끼는 감정과 남들이 보는 내 감정, 얼마나 다른가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
372,"지금 내 마음이 가장 간절하게 외치는 소망은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
392,"남들보다 자주 느끼는 감정은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
458,"물건의 자리가 정해져 있는 편인가요? 나만의 정리 규칙이 있다면 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
490,"겉으론 '응'이라고 하지만 속으론 '싫어' 하는 게 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
537,"곁에 있어줘서 가장 고마운 사람은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
576,"포기가 빠른 편인가요, 늦은 편인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
577,"내 인생에서 가장 비싸게 얻은 깨달음은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,0,0.0,1,3,2,66.7,0,1
596,"다수의 의견과 내 생각이 다를 때 어떻게 하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,0,0.0,2,3,1,33.3,0,2
615,"통제할 수 없는 상황에서 어떻게 하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
699,"무모한 결정에도 무조건 지지해주는 것과 말려주는 것 중 뭐가 더 좋은가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
722,"자주 삐지지만 금방 푸는 애인과 가끔 삐지지만 오래가는 애인 중 누가 더 힘든가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
730,"사랑은 말로 표현하는 것과 행동으로 보여주는 것 중 뭐가 더 중요하다고 생각하나요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
749,"퇴사 날 아무도 모르게 조용히 나가는 것과 배웅받으며 화려하게 나가는 것 중 뭐가 더 하고 싶나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
759,"당장의 빚과 평생 이어지는 소득 한계 중 뭐가 더 견디기 쉬운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
763,"위안이 되는 거짓말과 불편한 진실 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,0,0.0,2,3,1,33.3,0,2
800,"단 하나만 고를 수 있다면, 세상을 지키는 것과 나 자신을 지키는 것 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,3,100.0,0,0.0,0,3,3,100.0,0,0
55,"지금 가장 보고 싶은 사람은 누구인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
59,"오늘 하루 중 가장 아쉬웠던 순간은 언제인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
71,"화가 났을 때 마음을 가라앉히는 방법은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
72,"슬픈 감정을 실컷 쏟아내고 나면 어떤가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
75,"내가 생각하는 나만의 장점은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
82,"두려움을 극복하고 무언가 해낸 적이 있다면, 어떤 일이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
95,"내가 생각하는 진짜 용기란 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
109,"매일 사용하는 물건 중 가장 아끼는 것은 무엇인가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
122,"할 일이 많을 때 어떤 순서로 처리하나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
134,"스마트폰 없이 보내는 시간이 하루에 얼마나 되나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
139,"집 청소를 가장 꼼꼼히 하는 날은 언제인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
174,"관계에서 오는 스트레스를 어떻게 해결하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
184,"사람들에게 내 이야기를 잘 하는 편인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
189,"나를 바꾸려 하는 사람을 만나면 어떻게 하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
211,"사랑이 시작될 때 나만 아는 신호가 있다면, 어떤 건가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
229,"사랑이 나를 더 나은 사람으로 만든 적이 있다면, 어떻게 달라졌나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
234,"사랑하는 사람에게 서운할 때 나는 어떻게 행동하나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
238,"사랑에서 '진심을 다한다'는 건 어떤 건가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
242,"사랑하는 사람과 함께 꿈꾸는 노후의 모습은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
258,"무엇을 가장 배우고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
262,"내가 생각하는 멋진 어른은 어떤 모습인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
264,"실패했을 때 나를 일으켜 세우는 생각은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
284,"삶의 의미를 어디에서 찾나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
296,"나를 기억하는 사람들에게 어떤 인상을 남기고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
297,"도전을 해야할 때 나의 마음은 어떤가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
415,"계획이 바뀌었을 때 어떻게 행동하나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
442,"공부나 작업을 시작하기 전에 꼭 하는 게 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
456,"공부나 작업할 때 옆에 꼭 있어야 편한 것이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
473,"물건을 살 때 가격을 꼼꼼히 따져보는 편인가요, 아니면 가격보다 더 중요하게 여기는 나만의 기준이 있나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
499,"넓고 얕은 관계와 좁고 깊은 관계 중 뭐가 더 좋나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
501,"인간관계에 쏟는 에너지는 어느 정도인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
504,"친해지고 싶은 사람이 생기면 어떻게 하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
516,"지금 가장 보고 싶은 존재는 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
526,"오늘 관계 때문에 마음이 조금 무거웠다면, 어떤 일이었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
541,"그때 하지 못한 말이 있다면, 지금은 할 수 있을까요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
546,"우정에서 무엇을 가장 중요하게 생각하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,0,0.0,2,2,0,0.0,0,2
550,"나의 가족은 얼마나 가깝고 따뜻한가요? ","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
568,"지금까지 만난 사람들의 공통점은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
583,"편안함이 성장을 막고 있다고 느낀 적이 있다면, 어떤 순간이었나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
589,"과거로 돌아가고 싶은 순간이 있나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
600,"가장 이기고 싶을 땐 언제인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
620,"나와 가장 닮은 영화, 책, 드라마 속 인물은 누구인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
655,"지니를 만난다면 빌고 싶은 세 가지 소원은 무엇인가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
680,"내 감정을 완전히 다스리는 능력과 타인의 감정을 읽는 능력 중 뭐가 더 갖고 싶나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
682,"10분 늦는 것과 20분 일찍 오는 것 중 뭐가 더 편한가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
685,"많은 시간과 많은 에너지 중 뭐가 더 좋은가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
686,"언제 죽을지와 어떻게 죽을지 중 뭐가 더 궁금한가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
692,"친구들에게 인정받는 것과 부모님께 인정받는 것 중 뭐가 더 중요한가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
723,"전 애인과 밤새 술 마시는 것과 이성 친구와 단둘이 여행 가는 것 중 뭐가 더 불안한가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
727,"사랑을 찾는 것과 큰돈을 찾는 것 중 뭐가 더 중요한가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
733,"지나간 첫사랑과 새로운 사랑 중 누가 더 끌리나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
735,"안 싸우는 무난한 연애와 부딪혀도 솔직한 연애 중 더 선호하는 것은 무엇인가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
742,"무너져가는 관계를 붙잡는 것과 정직하게 이별하는 것 중 뭐가 더 나은가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
752,"확실한 10억과 반반 확률의 50억 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
761,"평생 다달이 받는 200만 원과 지금 당장의 5억 중 뭐가 더 든든한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
775,"짧더라도 부유한 삶과 길고 가난한 삶 중 뭐가 더 나에게 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
780,"미리 허락을 구하는 것과 일단 저지르는 것 중 뭐가 더 편한가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
797,"역사에 이름을 남기는 삶과 행복한 평범함 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
810,"싫은 상사와 일하는 것과 친한 동료와 떨어지는 것 중 뭐가 더 나은가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
831,"경직돼도 공정한 법과 유연해서 가끔 불공정한 법 중 뭐가 더 옳다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,0,0.0,2,2,0,0.0,0,2
833,"과거를 바꾸는 능력과 미래를 보는 능력 중 뭐가 더 갖고 싶나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,2,100.0,0,0.0,0,2,2,100.0,0,0
849,"속마음을 다 말하는 것과 평생 입을 다무는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
859,"늘 관심의 중심이 되는 것과 아무도 모르게 지내는 것 중 뭐가 더 끌리나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,0,0.0,1,2,1,50.0,0,1
85,"누군가에게 깊은 감동을 받았던 순간은 언제인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
105,"외출하기 전 꼭 챙기는 물건은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
106,"식사 후에 습관적으로 하는 행동이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
107,"하루 중 스마트폰을 가장 많이 보는 시간은 언제인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
113,"스트레스가 쌓였을 때 나도 모르게 하는 행동이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
126,"업무나 공부를 시작하기 전 마음을 가다듬는 행동이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
131,"망가진 하루를 바로잡는 나만의 방법은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
146,"지루한 반복을 견디게 하는 생각은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
152,"고민이 있을 때 가장 먼저 생각나는 친구는 누구인가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
160,"연락처 목록에서 가장 의외의 인물은 누구인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
161,"사람들이 말하는 나의 첫인상은 어떤가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
163,"친구를 사귀 때 가장 중요하게 보는 점은 무엇인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
173,"진정한 친구는 몇 명이면 충분하다고 생각하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
179,"사람들과 어울리는 것과 혼자 있는 것 중 무엇이 더 좋나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,1,100.0,0,0.0,0,1,1,100.0,0,0
182,"오해가 생겼을 때 어떻게 대처하나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",1,0,0.0,0,0.0,1,1,0,0.0,0,1
