id,q,cat,level,exp,ans,rep,nr,T,P,E,W,S,F,C,사후 답변율,사후 하한(10%),사후 상한(90%),P(평균 미만)
576,"포기가 빠른 편인가요, 늦은 편인가요?",가치관,2,3,3,0,0,0,0,1,1,1,c,0,0.5933288758555731,0.4984306229966341,0.681736940247003,0.09790828358688342
577,내 인생에서 가장 비싸게 얻은 깨달음은 무엇인가요?,가치관,2,3,2,0,1,0,0,3,2,2,r,0,0.49182893326420574,0.3809981668171862,0.6034687287568711,0.5257652436714687
596,다수의 의견과 내 생각이 다를 때 어떻게 하나요?,가치관,2,3,1,0,2,0,0,1,1,1,t,0,0.6287779345200282,0.5386089282425945,0.7107874696885299,0.03227680088243563
615,통제할 수 없는 상황에서 어떻게 하나요?,가치관,2,3,3,0,0,0,0,2,2,1,t,0,0.6287004715517674,0.5344501474667028,0.7140778537559088,0.03842374247684802
699,무모한 결정에도 무조건 지지해주는 것과 말려주는 것 중 뭐가 더 좋은가요?,관계,1,3,3,0,0,0,0,1,1,1,c,0,0.5005247356514603,0.3951610664228277,0.6058418225979412,0.4857068635717938
722,자주 삐지지만 금방 푸는 애인과 가끔 삐지지만 오래가는 애인 중 누가 더 힘든가요?,사랑,1,3,3,0,0,0,0,1,1,1,c,0,0.6543717537275262,0.550361478739348,0.7454503049349477,0.028423472429974065
730,사랑은 말로 표현하는 것과 행동으로 보여주는 것 중 뭐가 더 중요하다고 생각하나요?,사랑,1,3,3,0,0,0,0,1,1,1,c,0,0.6543717535067218,0.5503614787626497,0.7454503045465742,0.028423472312523786
749,퇴사 날 아무도 모르게 조용히 나가는 것과 배웅받으며 화려하게 나가는 것 중 뭐가 더 하고 싶나요?,가치관,1,3,3,0,0,0,1,1,1,1,c,0,0.6302893230071841,0.5334571959359453,0.7176607007433496,0.04064184411820836
759,당장의 빚과 평생 이어지는 소득 한계 중 뭐가 더 견디기 쉬운가요?,가치관,2,3,3,0,0,0,0,2,1,1,c,0,0.5434690304882351,0.44572175602844044,0.637979262526887,0.273684354951479
763,위안이 되는 거짓말과 불편한 진실 중 뭐가 더 나은가요?,가치관,2,3,1,0,2,0,0,1,1,1,c,0,0.5775094876234433,0.48060160350375536,0.6687968266475557,0.14479891699073066
800,"단 하나만 고를 수 있다면, 세상을 지키는 것과 나 자신을 지키는 것 중 뭐가 더 끌리나요?",가치관,2,3,3,0,0,0,0,2,1,1,c,0,0.5434690305321892,0.44572175572465006,0.6379792628927219,0.2736843554771198
55,지금 가장 보고 싶은 사람은 누구인가요?,감정,2,2,2,0,0,1,0,1,2,2,n,0,0.5670354621373673,0.41976223500904797,0.7033458087242761,0.27298460921679946
59,오늘 하루 중 가장 아쉬웠던 순간은 언제인가요?,감정,2,2,2,0,0,2,1,1,2,2,r,0,0.509620129176679,0.3857162420404416,0.6323532281514865,0.4510617838870325
71,화가 났을 때 마음을 가라앉히는 방법은 무엇인가요?,감정,2,2,2,0,0,0,0,1,2,1,t,0,0.6876400168184944,0.5953293003937347,0.7671302392481929,0.005536003505836335
72,슬픈 감정을 실컷 쏟아내고 나면 어떤가요?,감정,2,2,2,0,0,0,1,2,2,2,t,0,0.6122778884903648,0.5038943661803843,0.7105829496541651,0.08763271813094287
75,내가 생각하는 나만의 장점은 무엇인가요?,감정,2,2,1,0,1,0,0,2,1,2,t,0,0.5638228284629645,0.4610153264188589,0.661422309009846,0.2040447298015407
82,"두려움을 극복하고 무언가 해낸 적이 있다면, 어떤 일이었나요?",감정,2,2,2,0,0,0,2,2,2,2,r,0,0.3840617888672035,0.2801933150963253,0.4997041248520731,0.8958029658348219
95,내가 생각하는 진짜 용기란 무엇인가요?,감정,2,2,2,0,0,0,0,3,1,1,d,0,0.4596915918832168,0.34395674455715025,0.5799436895631054,0.6560275530735447
109,매일 사용하는 물건 중 가장 아끼는 것은 무엇인가요?,루틴,1,2,2,0,0,0,0,1,1,1,p,0,0.6385190442297608,0.5338030075141669,0.7315430862862066,0.04353276090741282
122,할 일이 많을 때 어떤 순서로 처리하나요?,루틴,2,2,2,0,0,0,0,1,1,1,t,0,0.5678034398482928,0.46542573005775506,0.6646994683122525,0.18920736698907792
134,스마트폰 없이 보내는 시간이 하루에 얼마나 되나요?,루틴,2,2,2,0,0,0,0,1,1,1,t,0,0.5678034397229786,0.46542573038185087,0.6646994677943139,0.18920736636886915
139,집 청소를 가장 꼼꼼히 하는 날은 언제인가요?,루틴,2,2,2,0,0,0,0,1,1,1,t,0,0.5678034397966711,0.4654257305114911,0.6646994678120394,0.18920736598774524
174,관계에서 오는 스트레스를 어떻게 해결하나요?,관계,2,2,1,0,1,0,0,2,2,2,t,0,0.4474332486492829,0.3397432119048332,0.5602914555310169,0.7152160591802282
184,사람들에게 내 이야기를 잘 하는 편인가요?,관계,2,2,2,0,0,0,0,1,1,2,t,0,0.47276013365307235,0.3681337072718257,0.5798351462828106,0.6159572363527113
189,나를 바꾸려 하는 사람을 만나면 어떻게 하나요?,관계,2,2,1,0,1,0,0,2,2,1,t,0,0.48330904860821927,0.3754584478225045,0.5927372871197385,0.5655402092605879
211,"사랑이 시작될 때 나만 아는 신호가 있다면, 어떤 건가요?",사랑,2,2,2,0,0,0,2,2,1,2,t,0,0.40147151039075174,0.29546271327047535,0.5175736342582253,0.8560617775765806
229,"사랑이 나를 더 나은 사람으로 만든 적이 있다면, 어떻게 달라졌나요?",사랑,2,2,2,0,0,0,2,2,2,2,r,0,0.39358353694625925,0.281837602752563,0.5176969557305223,0.8590527186241748
234,사랑하는 사람에게 서운할 때 나는 어떻게 행동하나요?,사랑,2,2,1,0,1,0,1,2,2,2,t,0,0.6145842856250673,0.49720264916206813,0.7199949628734045,0.10061777899687413
238,사랑에서 '진심을 다한다'는 건 어떤 건가요?,사랑,2,2,2,0,0,0,0,3,1,1,d,0,0.46965581706974163,0.34596830933371714,0.5971866666986484,0.6093896183347438
242,사랑하는 사람과 함께 꿈꾸는 노후의 모습은 무엇인가요?,사랑,2,2,2,0,0,0,1,2,1,1,h,0,0.6246197666898586,0.5000659212719787,0.7346108301456602,0.0955896672020019
258,무엇을 가장 배우고 싶나요?,가치관,2,2,1,0,1,0,0,1,1,1,p,0,0.6648456101688505,0.5703830904067914,0.7477244896780095,0.013289966084669456
262,내가 생각하는 멋진 어른은 어떤 모습인가요?,가치관,2,2,1,0,1,0,0,2,1,1,d,0,0.480361730032664,0.37106070137182345,0.5915754563906123,0.5777537182687997
264,실패했을 때 나를 일으켜 세우는 생각은 무엇인가요?,가치관,2,2,1,0,1,0,0,2,2,2,t,0,0.579964792594641,0.4789041472115581,0.674737519120972,0.1475917292881453
284,삶의 의미를 어디에서 찾나요?,가치관,2,2,2,0,0,0,0,3,1,1,d,0,0.43899594017485105,0.3288837272762759,0.5554613864954189,0.7403963515380938
296,나를 기억하는 사람들에게 어떤 인상을 남기고 싶나요?,가치관,2,2,2,0,0,0,0,2,1,1,h,0,0.5909053174295862,0.48116300136164114,0.6922803821224326,0.13739778131119101
297,도전을 해야할 때 나의 마음은 어떤가요?,가치관,2,2,2,0,0,0,0,2,2,2,t,0,0.5879880842433756,0.48790153944800896,0.681291227469795,0.12315599131077715
415,계획이 바뀌었을 때 어떻게 행동하나요?,루틴,2,2,2,0,0,0,0,1,1,1,t,0,0.5678034398109989,0.4654257304354959,0.6646994679061392,0.18920736614935124
442,"공부나 작업을 시작하기 전에 꼭 하는 게 있다면, 어떤 건가요?",루틴,2,2,2,0,0,0,2,1,1,1,t,0,0.3875866614142431,0.290253509200258,0.4948044829595013,0.9055181247208948
456,"공부나 작업할 때 옆에 꼭 있어야 편한 것이 있다면, 어떤 건가요?",루틴,2,2,2,0,0,0,2,1,1,1,t,0,0.38758666138086134,0.29025350886824774,0.4948044832920603,0.9055181240454505
473,"물건을 살 때 가격을 꼼꼼히 따져보는 편인가요, 아니면 가격보다 더 중요하게 여기는 나만의 기준이 있나요?",루틴,2,2,2,0,0,0,0,2,1,1,c,0,0.46393262795801227,0.3589442679210968,0.5722184746941982,0.6540733013782035
499,넓고 얕은 관계와 좁고 깊은 관계 중 뭐가 더 좋나요?,관계,2,2,1,0,1,0,0,1,1,1,c,0,0.44494981345354395,0.34087193849695774,0.5540917084420879,0.7315926001265145
501,인간관계에 쏟는 에너지는 어느 정도인가요?,관계,2,2,2,0,0,0,0,1,1,1,t,0,0.5081072644887215,0.4044802062125305,0.6110423086556237,0.4485666660421603
504,친해지고 싶은 사람이 생기면 어떻게 하나요?,관계,2,2,1,0,1,0,0,1,1,1,t,0,0.49830276605530005,0.39435555876206524,0.6023968915987268,0.4962790386427503
516,지금 가장 보고 싶은 존재는 무엇인가요?,관계,2,2,2,0,0,1,0,1,2,2,n,0,0.41627951657688206,0.2784983590082981,0.5685142508178065,0.7533964716860195
526,"오늘 관계 때문에 마음이 조금 무거웠다면, 어떤 일이었나요?",관계,2,2,1,0,1,2,2,2,2,2,r,0,0.16829699636056417,0.10529339728737964,0.2581233956849117,0.9999132149858975
541,"그때 하지 못한 말이 있다면, 지금은 할 수 있을까요?",관계,2,2,1,0,1,0,2,2,2,2,r,1,0.20740971822662846,0.1298057523862301,0.31463394568348174,0.9987945759151303
546,우정에서 무엇을 가장 중요하게 생각하나요?,관계,2,2,0,0,2,0,0,2,1,1,d,0,0.3396341966727444,0.2388064544403435,0.45744933954423656,0.9552825666785314
550,나의 가족은 얼마나 가깝고 따뜻한가요?,관계,2,2,1,0,1,0,0,2,3,3,t,0,0.449137911564081,0.32709511705380667,0.5776280920063018,0.6849016652508326
568,지금까지 만난 사람들의 공통점은 무엇인가요?,사랑,2,2,2,0,0,0,2,2,1,2,t,0,0.4014715104012395,0.29546271349574355,0.5175736340098144,0.8560617780825535
583,"편안함이 성장을 막고 있다고 느낀 적이 있다면, 어떤 순간이었나요?",가치관,2,2,2,0,0,0,2,3,1,2,r,1,0.24811402077667222,0.16235562417895752,0.3597180543615828,0.9959344652376387
589,과거로 돌아가고 싶은 순간이 있나요?,가치관,2,2,2,0,0,0,1,1,2,2,o,0,0.4395299504509631,0.3044591342002378,0.5841936823369837,0.6958790024210754
600,가장 이기고 싶을 땐 언제인가요?,가치관,2,2,1,0,1,0,0,1,1,1,t,0,0.6287779348582576,0.5386089291884358,0.710787469501878,0.03227679967576067
620,"나와 가장 닮은 영화, 책, 드라마 속 인물은 누구인가요?",가치관,1,2,2,0,0,0,1,2,1,1,n,0,0.5554632915390583,0.42225907222759007,0.6811466361462695,0.2891236751842122
655,지니를 만난다면 빌고 싶은 세 가지 소원은 무엇인가요?,가치관,1,2,2,0,0,0,0,1,1,1,h,0,0.6718475317395738,0.5708529787290613,0.759104101555075,0.015428003143037827
680,내 감정을 완전히 다스리는 능력과 타인의 감정을 읽는 능력 중 뭐가 더 갖고 싶나요?,감정,2,2,1,0,1,0,0,1,1,1,c,0,0.5981720642206383,0.4970945711315744,0.6915404190616842,0.10096150262850945
682,10분 늦는 것과 20분 일찍 오는 것 중 뭐가 더 편한가요?,루틴,1,2,2,0,0,0,0,1,1,1,c,0,0.550697259241411,0.44536556142717604,0.6516705471125961,0.25895976677502064
685,많은 시간과 많은 에너지 중 뭐가 더 좋은가요?,루틴,2,2,2,0,0,0,0,1,1,1,c,0,0.5156547447639591,0.40972047911521287,0.6202006399516731,0.41401867882881993
686,언제 죽을지와 어떻게 죽을지 중 뭐가 더 궁금한가요?,루틴,2,2,2,0,0,0,0,2,2,1,c,0,0.5009454029530767,0.39089227953701006,0.610906998805728,0.4844102349071025
692,친구들에게 인정받는 것과 부모님께 인정받는 것 중 뭐가 더 중요한가요?,관계,2,2,2,0,0,0,0,2,1,2,c,0,0.37123942926322384,0.2726091918089293,0.4819124022200703,0.9275639661695192
723,전 애인과 밤새 술 마시는 것과 이성 친구와 단둘이 여행 가는 것 중 뭐가 더 불안한가요?,사랑,2,2,2,0,0,0,0,1,1,1,c,0,0.6153142771276908,0.5066184255123758,0.7136009250035535,0.08277136777684274
727,사랑을 찾는 것과 큰돈을 찾는 것 중 뭐가 더 중요한가요?,사랑,2,2,1,0,1,0,0,1,1,1,c,0,0.6079624486192011,0.4982130224109708,0.7077867321571824,0.098629410695795
733,지나간 첫사랑과 새로운 사랑 중 누가 더 끌리나요?,사랑,2,2,2,0,0,0,1,1,1,2,c,0,0.5855227339607053,0.46849644105505467,0.6936321254416554,0.1671369071441337
735,안 싸우는 무난한 연애와 부딪혀도 솔직한 연애 중 더 선호하는 것은 무엇인가요?,사랑,2,2,2,0,0,0,0,1,1,1,c,0,0.6153142770094232,0.5066184260043838,0.7136009243970373,0.08277136681944419
742,무너져가는 관계를 붙잡는 것과 정직하게 이별하는 것 중 뭐가 더 나은가요?,사랑,2,2,2,0,0,0,0,2,2,1,c,0,0.6012758066746561,0.4871730160898788,0.7053460287030818,0.12168146023779197
752,확실한 10억과 반반 확률의 50억 중 뭐가 더 나은가요?,가치관,2,2,2,0,0,0,0,1,1,1,c,0,0.5855879524568185,0.48967921513017515,0.6754194687740634,0.11949051965688195
761,평생 다달이 받는 200만 원과 지금 당장의 5억 중 뭐가 더 든든한가요?,가치관,2,2,1,0,1,0,0,1,1,1,c,0,0.5775094874227451,0.4806016028007189,0.668796826907,0.14479891883816698
775,짧더라도 부유한 삶과 길고 가난한 삶 중 뭐가 더 나에게 맞나요?,가치관,2,2,2,0,0,0,0,1,1,1,c,0,0.5855879523992682,0.4896792154527971,0.6754194683870521,0.11949051888622736
780,미리 허락을 구하는 것과 일단 저지르는 것 중 뭐가 더 편한가요?,가치관,1,2,2,0,0,0,0,1,1,1,c,0,0.619343781786984,0.5262211181172883,0.7044432509293916,0.047745919062526336
797,역사에 이름을 남기는 삶과 행복한 평범함 중 뭐가 더 나은가요?,가치관,2,2,2,0,0,0,0,1,1,1,c,0,0.5855879524311212,0.4896792153208325,0.6754194685603734,0.11949051919961734
810,싫은 상사와 일하는 것과 친한 동료와 떨어지는 것 중 뭐가 더 나은가요?,가치관,1,2,2,0,0,0,1,1,1,1,c,0,0.6234583100135114,0.5254815915403429,0.7122816804435107,0.05070475452764694
831,경직돼도 공정한 법과 유연해서 가끔 불공정한 법 중 뭐가 더 옳다고 생각하나요?,가치관,2,2,0,0,2,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
833,과거를 바꾸는 능력과 미래를 보는 능력 중 뭐가 더 갖고 싶나요?,가치관,1,2,2,0,0,0,0,1,1,1,c,0,0.6193437818580767,0.526221117759661,0.7044432513536169,0.047745919715431545
849,속마음을 다 말하는 것과 평생 입을 다무는 것 중 뭐가 더 나은가요?,가치관,2,2,1,0,1,0,0,1,1,1,c,0,0.5775094877371716,0.48060160365481336,0.6687968267200076,0.14479891655619015
859,늘 관심의 중심이 되는 것과 아무도 모르게 지내는 것 중 뭐가 더 끌리나요?,가치관,1,2,1,0,1,0,0,1,1,1,c,0,0.6121103581727899,0.517818518474186,0.6986924527342532,0.06034692223251089
85,누군가에게 깊은 감동을 받았던 순간은 언제인가요?,감정,2,1,1,0,0,0,1,2,2,2,r,0,0.5599660942794789,0.4434998594924839,0.6701843242734297,0.24602524113956287
105,외출하기 전 꼭 챙기는 물건은 무엇인가요?,루틴,2,1,1,0,0,0,0,1,1,1,t,0,0.55929480032473,0.45608875185916137,0.6576185834292637,0.2213966390986321
106,"식사 후에 습관적으로 하는 행동이 있다면, 어떤 건가요?",루틴,2,1,1,0,0,0,1,1,1,1,t,0,0.5636693711475774,0.4558080284112642,0.6658257645248475,0.21576936864618373
107,하루 중 스마트폰을 가장 많이 보는 시간은 언제인가요?,루틴,2,1,1,0,0,0,0,1,1,1,t,0,0.5592948002906094,0.4560887517466371,0.6576185834690571,0.22139663939931248
113,"스트레스가 쌓였을 때 나도 모르게 하는 행동이 있다면, 어떤 건가요?",루틴,2,1,1,0,0,0,1,1,2,2,t,0,0.5653757377604526,0.451777292089734,0.6724990060770756,0.22181772940585992
126,"업무나 공부를 시작하기 전 마음을 가다듬는 행동이 있다면, 어떤 건가요?",루틴,2,1,1,0,0,0,2,1,1,1,t,0,0.37611354999597335,0.2797846375245396,0.48335004586711033,0.9260710512611378
131,망가진 하루를 바로잡는 나만의 방법은 무엇인가요?,루틴,2,1,0,0,1,0,1,2,2,1,t,0,0.5397350045098045,0.4264391726418991,0.649068230974147,0.3171402732691113
146,지루한 반복을 견디게 하는 생각은 무엇인가요?,루틴,2,1,1,0,0,0,0,2,1,1,t,0,0.5067826397142724,0.4024869791023944,0.610491284434678,0.45529874460467895
152,고민이 있을 때 가장 먼저 생각나는 친구는 누구인가요?,관계,1,1,1,0,0,0,1,1,1,2,n,0,0.43051271859050727,0.297919165889733,0.5738819240139148,0.7254124784170903
160,연락처 목록에서 가장 의외의 인물은 누구인가요?,관계,2,1,0,0,1,0,0,1,1,1,n,0,0.4150362222232294,0.28828057988208416,0.5541323166640084,0.7769885205380581
161,사람들이 말하는 나의 첫인상은 어떤가요?,관계,2,1,1,0,0,0,1,1,1,1,t,0,0.5027406996243269,0.39416333842793366,0.6110601851637364,0.47586033438145225
163,친구를 사귀 때 가장 중요하게 보는 점은 무엇인가요?,관계,2,1,0,0,1,0,0,1,1,1,t,0,0.4881123178341536,0.383879996549456,0.5933887977898596,0.5451951994925279
173,진정한 친구는 몇 명이면 충분하다고 생각하나요?,관계,2,1,1,0,0,0,0,1,1,1,d,0,0.4010247643259256,0.2919307928540193,0.5208955551644786,0.8495393376150007
179,사람들과 어울리는 것과 혼자 있는 것 중 무엇이 더 좋나요?,관계,2,1,1,0,0,0,0,1,1,1,c,0,0.4449498134844818,0.34087193855614356,0.5540917084389045,0.7315926000699421
182,오해가 생겼을 때 어떻게 대처하나요?,관계,2,1,0,0,1,0,0,2,2,1,t,0,0.4728415317449268,0.36494460180213933,0.5833364050609784,0.6120349547888515
188,"누군가에게 의도치 않게 상처를 준 적이 있다면, 어떤 일이었나요?",관계,2,1,1,0,0,0,2,2,3,3,r,0,0.24322289585079637,0.15537714045822976,0.35958954785000075,0.9951261504833847
207,나를 기억할 때 사람들이 떠올렸으면 하는 이미지는 무엇인가요?,관계,2,1,1,0,0,0,0,2,1,2,h,0,0.41504151868056066,0.3011303706786978,0.5388207834043006,0.8041232437386756
218,연애할 때 나의 연락 스타일은 어떤가요?,사랑,2,1,1,0,0,0,1,1,1,1,t,0,0.6617525894944531,0.5554145695665014,0.7539248484804469,0.025843823795865667
221,좋아하는 사람에게 주고 싶은 선물은 무엇인가요?,사랑,1,1,0,0,1,0,0,1,1,1,p,0,0.7175558230425549,0.6173610748737239,0.8000132804204936,0.003909479910830379
222,이상형과 실제 연인은 얼마나 닮았나요?,사랑,2,1,1,0,0,0,2,2,1,2,t,0,0.39011492347062177,0.28514547047400146,0.5063549717704292,0.8821587861633292
230,사랑하는 사람이 슬플 때 나는 어떻게 대처하나요?,사랑,2,1,1,0,0,0,1,2,2,1,t,0,0.6481772867516841,0.5358949749899803,0.7461619848921137,0.04426678110802342
236,나 자신을 사랑하는 방법은 무엇인가요?,사랑,2,1,1,0,0,0,0,2,1,1,t,0,0.6087071904380376,0.5010298793093724,0.7067482088529728,0.09299542564046509
237,사랑에 대해 내가 가진 가장 큰 두려움은 무엇인가요?,사랑,2,1,1,0,0,0,0,3,2,3,t,0,0.5233083630626154,0.39679640792066145,0.6468984424774769,0.3981404460413379
241,사랑이 변한다고 믿나요 아니면 사람이 변한다고 믿나요?,사랑,2,1,1,0,0,0,0,2,1,1,c,0,0.5566284141851724,0.4438224249059749,0.6638820713620365,0.2510228120263076
252,"지칠 때 힘이 되는 나만의 문장이 있다면, 어떤 문장인가요?",가치관,2,1,1,0,0,0,2,2,2,1,p,0,0.47012865325447073,0.3621200582065758,0.5810094320936391,0.6236308781734701
259,나를 가장 설레게 하는 단어는 무엇인가요?,가치관,1,1,1,0,0,0,0,2,1,1,p,0,0.649592788293156,0.5529883156198138,0.7353128233078133,0.023465351544188162
260,나의 좌우명은 무엇인가요?,가치관,2,1,1,0,0,0,1,1,1,1,d,0,0.5375130489315407,0.4233302191176854,0.6478921332375491,0.3274901184415105
263,"매일 지키고 싶은 나만의 마음가짐이 있다면, 어떤 건가요?",가치관,2,1,1,0,0,0,2,2,1,1,t,0,0.394463115553851,0.3022749634671616,0.49482726987505904,0.9058502525360903
267,사람들에게 보여주고 싶은 나의 모습은 무엇인가요?,가치관,2,1,1,0,0,0,0,2,1,2,t,0,0.5427528972953087,0.4446235985464712,0.6376729779777885,0.277617747623619
273,나는 '직감'을 믿는 편인가요?,가치관,2,1,1,0,0,0,0,1,1,1,t,0,0.6287779347102861,0.5386089288256964,0.7107874695413027,0.032276800129923656
274,손해를 봐도 지키고 싶은 원칙은 무엇인가요?,가치관,2,1,0,0,1,0,0,2,1,1,d,0,0.4698424658364705,0.3605576637106641,0.5820978079814119,0.6233802460679462
276,죽음 너머에는 무엇이 기다리고 있다고 생각하나요?,가치관,2,1,1,0,0,0,0,3,2,1,d,0,0.4654033684795805,0.34971747792019686,0.5849349202630564,0.634034372824668
279,100억이 생긴다면 내 삶의 목표가 바뀔까요?,가치관,2,1,1,0,0,0,0,2,1,1,h,0,0.5829449425888446,0.47229238703161797,0.685829474977003,0.16083836918252753
295,"힘든 시간을 보내고 있는 사람에게, 어떤 말을 건네고 싶나요?",가치관,2,1,1,0,0,0,0,2,2,1,t,0,0.6146601617143482,0.5180934098551971,0.7029703035082212,0.060710939087929246
298,남과 나를 비교하게 될 때 어떤 생각이 드나요?,가치관,2,1,1,0,0,0,0,2,2,2,t,0,0.5799647922511212,0.47890414641748197,0.6747375192003474,0.1475917313631242
300,"내 인생에서 꼭 한 번은 경험하고 싶은 순간이 있다면, 어떤 건가요?",가치관,2,1,1,0,0,0,1,2,1,1,h,0,0.5872602719796586,0.4723311699511993,0.693405797894267,0.1580518354876717
352,"나를 가장 잘 설명해주는 노래 한 소절이 있다면, 어떤 노래인가요?",감정,2,1,1,0,0,0,1,2,1,2,p,0,0.6064202456226608,0.4937292438813101,0.7088206901483268,0.10768279313825901
366,"마음이 무거울 때, 어떻게 행동하나요?",감정,2,1,1,0,0,0,0,1,2,1,t,0,0.6821827825873571,0.5885697646261988,0.7630702485927663,0.00726955018171269
367,"이번 주에 아직 꺼내지 못한 감정이 있다면, 무엇인가요?",감정,2,1,0,0,1,2,2,2,2,3,o,0,0.13612683546435927,0.07473480432564564,0.23513432270839768,0.9997880302719198
376,"오늘 감정을 말로 설명하기 참 어려웠던 순간이 있다면, 어떤 때였나요?",감정,2,1,1,0,0,2,2,2,2,2,r,0,0.2738550251993486,0.18339739953289064,0.38774416704169035,0.9914987901155363
379,가장 많이 울었던 날은 언제였나요?,감정,2,1,1,0,0,0,1,1,3,3,r,0,0.6128500880266362,0.4838660596202109,0.7277377318568408,0.12552764064390115
399,"울고 싶어도 꾹 참아야만 했던 순간, 주저하게 만든 건 무엇이었나요?",감정,2,1,0,0,1,0,2,2,3,3,r,0,0.3624390458849201,0.24930384742555037,0.49318577301409866,0.9070951514957684
403,"밤에 갑자기 불안해진 적이 있다면, 어떤 생각이 찾아왔나요?",감정,2,1,1,0,0,0,2,2,3,3,r,0,0.37417644856648913,0.25933359335034634,0.5051880914375866,0.8865290455168783
414,아침형 인간인가요 저녁형 인간인가요?,루틴,1,1,1,0,0,0,0,1,1,1,c,0,0.5417930909322134,0.43579023693127883,0.6441429895589432,0.2966740603871322
420,약속 없는 휴일엔 무엇을 하나요?,루틴,1,1,1,0,0,0,0,1,1,1,t,0,0.5943336531807325,0.4931291170299516,0.6881114631714,0.11001828015840215
422,"나도 모르게 반복하는, 조금 신경 쓰이는 버릇은 무엇인가요?",루틴,2,1,1,0,0,0,0,1,1,2,t,0,0.5234963349288948,0.41767400210483424,0.6272502789651774,0.3773885498625495
426,오늘 나의 에너지를 가장 많이 잡아먹은 일은 무엇인가요?,루틴,2,1,0,0,1,2,1,1,1,1,r,0,0.3942457183981799,0.28174105305887903,0.5192009611132143,0.8559149895818354
429,요즘 내 삶에 기분 좋게 스며든 나만의 루틴은 무엇인가요?,루틴,2,1,1,0,0,1,1,1,1,1,t,1,0.4910874136263297,0.35792423386877037,0.625527457121156,0.5240174800543512
431,오늘 하루 종일 가장 많이 반복한 행동은 무엇이었나요?,루틴,2,1,1,0,0,2,1,2,1,1,r,0,0.3559686992692594,0.24914138840692057,0.479358677301422,0.9284456859420988
433,오늘 루틴 중에서 나를 칭찬해주고 싶은 순간은 무엇인가요?,루틴,2,1,1,0,0,2,2,1,1,1,r,0,0.24132681401725395,0.1604566207261079,0.34615051102378036,0.9978607414894026
436,계획보다 시간이 훨씬 더 오래 걸린 일은 무엇인가요?,루틴,2,1,1,0,0,0,1,1,1,1,r,0,0.517852467217548,0.40457436535092245,0.6293248283100248,0.40999286587711575
441,몸을 움직이고 난 뒤의 기분은 어떤가요?,루틴,2,1,0,0,1,0,1,1,1,1,t,0,0.5548921337513095,0.4462064119874149,0.6585691966860578,0.24942944966981517
445,공부할 때 음악을 듣는 편인가요? 어떤 분위기의 음악인가요?,루틴,2,1,1,0,0,0,2,1,1,1,t,0,0.37611354999439073,0.279784637180388,0.4833500462902444,0.9260710504795582
446,무언가에 한 번 몰입하면 집중력은 보통 얼마나 지속되나요?,루틴,2,1,1,0,0,0,0,1,1,1,t,0,0.5592948003208771,0.45608875184692,0.6576185834333352,0.2213966391315535
460,"주변이 어수선할 때 그대로 두는 편인가요, 아니면 정리를 해야만 마음이 편해지나요?",루틴,2,1,1,0,0,0,0,1,1,1,c,0,0.5060000915392054,0.39970813377324965,0.6117524135390837,0.45986690135053787
482,꿈을 자주 꾸나요?,루틴,2,1,1,0,0,0,0,1,1,1,t,0,0.5592948002933941,0.4560887517561138,0.6576185834655432,0.22139663937412235
486,잠들기 전 핸드폰을 얼마나 보나요?,루틴,2,1,1,0,0,0,0,1,1,1,t,0,0.559294800299913,0.4560887517781266,0.6576185834574738,0.22139663931553472
491,오늘 충분히 휴식했나요?,루틴,2,1,1,0,0,2,0,1,1,1,o,0,0.25819534421903184,0.15780571030111676,0.39267235794446825,0.9847559070690214
505,친구들이 말하는 나는 어떤 사람인가요?,관계,1,1,0,0,1,0,0,1,1,1,t,0,0.5246873885979592,0.42023937488287727,0.6270193009765813,0.3702556954692341
506,"나만 노력하는 것 같은 관계가 있다면, 어떤 관계인가요?",관계,2,1,0,0,1,0,2,2,3,3,t,0,0.2674469610949345,0.17544293452152618,0.38516161229485524,0.9910663961519453
510,실망해도 기회를 또 주는 편인가요?,관계,2,1,1,0,0,0,0,1,1,1,t,0,0.49830276615799396,0.394355558903651,0.6023968916535164,0.49627903814377333
514,"요즘 가장 신경쓰이는 사람이 있다면, 어떤 이유인가요?",관계,2,1,1,0,0,1,2,2,2,3,n,0,0.1841901176079771,0.10431134698504368,0.304446402556744,0.9978952246499168
522,사람들과 더 가까워지는 걸 방해하는 게 있다면요?,관계,2,1,0,0,1,0,1,2,2,2,t,0,0.44084824905491937,0.32929776903426716,0.5587085614535102,0.7312332784701694
527,지금 내 곁에서 가장 소중하게 느껴지는 사람은 누구인가요?,관계,2,1,0,0,1,1,0,1,1,1,n,0,0.39191039734393807,0.2610859286139202,0.5403505691305734,0.8200784921899564
540,나에게 상처를 줬지만 덕분에 강해진 경험이 있나요?,관계,2,1,1,0,0,0,2,2,3,3,r,0,0.24322289584834839,0.15537714059182944,0.35958954760944106,0.9951261505513433
549,"내가 자란 환경에서 바꾸 수 있다면, 뭘 바꾸고 싶나요?",관계,2,1,1,0,0,0,0,2,2,2,h,0,0.45216306795856326,0.3315673778770013,0.5786502490902184,0.676625868504066
