질문 ID,질문 문구,관심사,레벨,상태,노출,답변,교체,미응답,답변율(%),교체율(%),예측 답변율(문구 모델),추정 답변율(축소),추정 하한(10%),추정 상한(90%),P(평균 미만),P(평균 미만|데이터만),위험 특성,분류,양자택일형,경험 전제형(~있다면/~적 있),가정·상상형(~한다면),정의·개념형,복문(쉼표·두 질문),오늘 기반,최근·이번 주 회상,요즘(현재 상태),과거 기억 회상,미래·상상,부정·무거운 감정,연애 대상 전제,특정 활동 전제,자기 수용·칭찬,문구 길이,수정 방향(패턴),원인 진단,수정 원칙,수정안 1 (권장),수정안 2 (대안)
60,지금 당장 하고 싶은 말이 있다면 무엇인가요?,감정,2,ACTIVE,7,1,5,1,14.3,71.4,0.409019637604707,0.365156900659122,0.2723592349148027,0.4607658716520933,0.8742511547122005,0.831939945008278,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,'지금 당장 하고 싶은 말'이 없으면 교체 + 대상 불명확,대상 명시,지금 누군가에게 전하고 싶은 말은 무엇인가요?,지금의 나에게 해주고 싶은 말은 무엇인가요?
306,최근 산 것 중 가장 만족스러운 건 무엇인가요?,취향,2,ACTIVE,6,1,2,3,16.7,33.3,0.3991546049903945,0.3655228819712149,0.2716183283472105,0.46230099448871154,0.8705051596567106,0.7823706051685392,최근·이번 주 회상,A. 교체·재작성 우선,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26,기간 제한 제거('최근'→'지금까지/평소'),최근 구매가 없으면 답 불가,범위 확대,지금까지 산 것 중 가장 만족스러운 건 무엇인가요?,돈이 아깝지 않았던 물건은 무엇인가요?
331,SNS에 일상을 올리는 편인가요? 올린다면 어떤 순간을 주로 올리나요?,취향,2,ACTIVE,4,0,3,1,0.0,75.0,0.4052562068070929,0.3641932191498919,0.2680978093103552,0.4633428268503295,0.868568649769456,0.8080266359011785,특정 활동 전제,A. 교체·재작성 우선,False,False,True,False,True,False,False,False,False,False,False,False,True,False,39,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,SNS 사용 전제 + 두 질문 연결(복문),단일 질문 + 전제 제거,기록으로 남기고 싶은 순간은 주로 어떤 때인가요?,사진으로 가장 많이 남기는 것은 무엇인가요?
129,"기념일에 반복적으로 하는 일이 있다면, 어떤 건가요?",루틴,2,ACTIVE,5,1,4,0,20.0,80.0,0.3906738784472587,0.3671202519568032,0.27198519313496505,0.4651673284530514,0.8631501068853762,0.7227036943188239,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,True,False,False,False,False,False,False,False,False,False,29,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,기념일 의례 전제,전제 제거 + 최애형,가장 좋아하는 기념일은 무엇인가요?,특별한 날을 보내는 나만의 방식은 무엇인가요?
49,누군가 나에 대한 책을 쓴다면 제목은 뭘까요?,취향,2,ACTIVE,7,2,5,0,28.6,71.4,0.38616233295429647,0.36960881260589057,0.2765178348075812,0.4654183145332267,0.861407857833407,0.6978616870140086,특정 활동 전제,A. 교체·재작성 우선,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,메타 상상(나에 대한 책) + 제목 짓기 창작 부담,창작 부담 완화,지금의 나를 한 단어로 표현한다면 무엇일까요?,내 인생을 영화 장르로 표현한다면 어떤 장르일까요?
93,"내가 세상에 태어나길 잘했다고 느낀 순간이 있다면, 어떤 때였나요?",감정,2,ACTIVE,6,0,5,1,0.0,83.3,0.4325739787054633,0.36999779371272196,0.2757948975202932,0.46697866456327947,0.8574935541320722,0.8924480457271639,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,True,False,False,False,False,False,False,False,False,False,37,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,존재론적 무게 + 경험 전제 → 즉시 답하기 부담,강도 완화 + 구체화,살아있길 잘했다 싶은 작은 순간은 언제인가요?,나를 살아있다고 느끼게 하는 것은 무엇인가요?
453,"쉬고 있는데도 불안했던 적이 있다면, 그 불안은 어디에서 오는 걸까요?",루틴,2,ACTIVE,3,0,3,0,0.0,100.0,0.40004075969016706,0.3688497491870403,0.2712215137966833,0.4695069503824562,0.8522430637731937,0.7497047243297865,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,True,False,False,False,False,False,True,False,False,False,39,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,경험 전제 + 원인 분석까지 요구(이중 질문),질문 하나로 축소,마음 편히 쉬기 어려울 때는 언제인가요?,쉬면서도 마음이 편하려면 무엇이 필요한가요?
350,몸과 마음이 기분 좋게 늘어진 순간이 있었나요?,감정,2,ACTIVE,6,1,5,0,16.7,83.3,0.40699059031499435,0.37222531305674567,0.27787730393592436,0.46930371539450816,0.8507052916180752,0.7823706051685392,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,예/아니오 닫힌 질문 + 경험 전제,열린 성향형으로 전환,몸과 마음이 기분 좋게 늘어지는 순간은 언제인가요?,나를 가장 편안하게 풀어주는 시간은 언제인가요?
386,지금 겪고 있는 힘든 일이 있다면 무엇인가요?,감정,2,ACTIVE,6,1,5,0,16.7,83.3,0.409019637604707,0.37396083820964354,0.27950132429499147,0.47111367255657866,0.8452725727544136,0.7823706051685392,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,힘든 일이 없으면 답 불가 + 즉시 무거운 고백 요구,성향형 전환 + 강도 완화 (시점 없는 성향형 우선),힘든 일이 생기면 나는 주로 어떻게 버티나요?,요즘 마음을 무겁게 하는 것이 있다면 무엇인가요? 없다면 요즘 마음이 가벼운 이유를 알려주세요.
419,"잠 들기 전 꼭 하는 일이 있다면, 어떤 건가요?",루틴,2,ACTIVE,4,1,2,1,25.0,50.0,0.39468062332512244,0.3800207154691925,0.2828698512633394,0.47986995904416746,0.8196345375798334,0.6528055841951683,경험 전제형(~있다면/~적 있),A. 교체·재작성 우선,False,True,False,False,True,False,False,False,False,False,False,False,False,False,27,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,'꼭 하는 일' 전제 (루틴이 없으면 답 불가),전제 제거,잠들기 전 주로 무엇을 하나요?,잠들기 전 가장 좋아하는 시간은 어떤 시간인가요?
530,"오늘 내가 먼저 용기 내어 다가간 적이 있다면, 어떤 순간이었나요?",관계,2,ACTIVE,0,0,0,0,,,0.14804145587362352,0.14804145587362352,0.07765812383404862,0.2272420541873527,0.9999557500409043,0.506594919605562,"오늘 기반, 경험 전제형(~있다면/~적 있)",B. 패턴 기반 수정 권장,False,True,False,False,True,True,False,False,False,False,False,False,False,False,37,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출 / '~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시",오늘 + 전제 + 용기 행동 요구,시점 중립화 + 성향형,"새로운 사람에게 먼저 다가가는 편인가요, 기다리는 편인가요?",먼저 다가가고 싶은데 망설여지는 순간은 언제인가요?
518,"오늘 누군가에게 ""고마워""라고 말하고 싶었나요?",관계,2,ACTIVE,0,0,0,0,,,0.17067930450755342,0.17067930450755342,0.09528039460253973,0.25433444824531865,0.9998369581049693,0.506594919605562,오늘 기반,B. 패턴 기반 수정 권장,False,False,False,False,False,True,False,False,False,False,False,False,False,True,26,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 + 예/아니오,시점 중립화 + 열린 질문 (시점 없는 성향형 우선),고마움을 표현하는 나만의 방식은 무엇인가요?,요즘 '고마워'라고 말하고 싶은 사람은 어떤 사람인가요?
525,오늘 누군가에게 미안한 마음이 가볍게 스쳤나요?,관계,2,ACTIVE,1,0,1,0,0.0,100.0,0.19609647159251292,0.19072051072471807,0.11235034066144749,0.27662787662997296,0.9996063476626362,0.5980047203862283,오늘 기반,B. 패턴 기반 수정 권장,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 + 예/아니오,시점 중립화 + 열린 질문,미안한 마음을 표현하는 게 쉬운 편인가요?,"미안할 때 나는 말로 하나요, 행동으로 하나요?"
159,"요즘 새로 알게 된 사람 중 호감이 가는 사람이 있다면, 어떤 점이 끌리나요?",관계,2,ACTIVE,1,0,1,0,0.0,100.0,0.20376868038855106,0.1981823868517281,0.11845291826082796,0.2852682767862815,0.9994286388554104,0.5980047203862283,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,True,False,False,True,False,False,False,False,False,False,43,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,요즘 + 새로 알게 된 사람 전제 (없는 경우 많음),성향형 전환,처음 만난 사람에게 호감을 느끼는 포인트는 무엇인가요?,첫인상에서 가장 먼저 보는 것은 무엇인가요?
526,"오늘 관계 때문에 마음이 조금 무거웠다면, 어떤 일이었나요?",관계,2,ACTIVE,2,1,0,1,50.0,0.0,0.19555832917554378,0.21180538083310282,0.13074302513281694,0.2996995957240289,0.9990470636530976,0.48644645260100294,오늘 기반,B. 패턴 기반 수정 권장,False,False,True,False,True,True,False,False,False,False,False,False,False,False,33,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 + 무거운 일 전제,시점 중립화 + 성향형,관계 때문에 마음이 무거울 때 나는 어떻게 하나요?,관계에서 가장 에너지가 많이 드는 순간은 언제인가요?
531,오늘 내가 누군가를 소리 내어 웃게 만들었나요?,관계,1,ACTIVE,1,0,1,0,0.0,100.0,0.2266490779877633,0.22043552113949966,0.13693641636782697,0.3107511532312492,0.9983908386679453,0.5980047203862283,오늘 기반,B. 패턴 기반 수정 권장,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 + 예/아니오,시점 중립화 + 열린 질문,내가 사람들을 웃게 만드는 방식은 무엇인가요?,"나는 웃기는 쪽인가요, 웃는 쪽인가요?"
492,"오늘 일과 삶의 균형을 위해 노력한 게 있다면, 어떤 건가요?",루틴,2,ACTIVE,0,0,0,0,,,0.21835071037937687,0.21835071037937687,0.13410692158673163,0.3096625422945588,0.9983318356661942,0.506594919605562,"오늘 기반, 경험 전제형(~있다면/~적 있)",B. 패턴 기반 수정 권장,False,True,False,False,True,True,False,False,False,False,False,False,False,False,34,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출 / '~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시",오늘 + 노력 전제 + 추상('일과 삶의 균형'),시점 중립화 + 구체화,일과 쉼의 균형을 위해 지키고 싶은 것은 무엇인가요?,퇴근·하교 후 나만의 시간을 어떻게 보내나요?
545,소중한 사람에게 아직 전하지 못한 고마운 말이 있나요?,관계,2,ACTIVE,0,0,0,0,,,0.21928484765728826,0.21928484765728826,0.13488765966232932,0.3107267371285978,0.9982628939951542,0.506594919605562,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,True,30,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,예/아니오 + 전제,열린 질문,소중한 사람에게 전하고 싶은 고마운 말은 무엇인가요?,고맙다는 말을 쉽게 하는 편인가요?
533,"이번 주, 존재만으로도 감사했던 사람이 있었나요?",관계,2,ACTIVE,0,0,0,0,,,0.22494881081196136,0.22494881081196136,0.1396363084463295,0.3171644516961216,0.997787974918039,0.506594919605562,"경험 전제형(~있다면/~적 있), 최근·이번 주 회상",B. 패턴 기반 수정 권장,False,True,False,False,True,False,True,False,False,False,False,False,False,False,27,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시 / 기간 제한 제거('최근'→'지금까지/평소'),이번 주 + 예/아니오,기간 제거 + 열린 질문,존재만으로도 감사한 사람은 어떤 사람인가요?,요즘 고마운 사람에게 전하고 싶은 한마디는 무엇인가요?
150,오늘 하루를 기록한다면 어떤 제목을 붙이고 싶나요?,루틴,2,ACTIVE,2,0,2,0,0.0,100.0,0.24597116909509792,0.23284449599632046,0.1484891747718187,0.3235347628580522,0.9975555941334145,0.6795954909782459,오늘 기반,B. 패턴 기반 수정 권장,False,False,True,False,False,True,False,False,False,False,False,False,False,False,28,"'오늘'→'요즘/평소'로 시점 중립화, 또는 저녁 시간대에만 노출",오늘 기반 (저녁엔 유효),시점 이동,요즘 나의 일상에 제목을 붙인다면 무엇일까요?,(저녁 노출) 오늘 하루를 기록한다면 어떤 제목을 붙이고 싶나요?
706,인성은 아쉽지만 능력 좋은 동료와 인성 좋지만 인성은 아쉬운 동료 중 누구와 함께하고 싶나요?,관계,2,ACTIVE,1,0,1,0,0.0,100.0,0.245806225252779,0.2390674775471841,0.1527122573868379,0.3317864877001738,0.9964701229280593,0.5980047203862283,특정 활동 전제,B. 패턴 기반 수정 권장,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,문구 오류: '인성 좋지만 인성은 아쉬운',오류 수정 + 대상 일반화,인성은 아쉽지만 능력 좋은 동료와 인성은 좋지만 능력은 아쉬운 동료 중 누구와 함께하고 싶나요?,능력과 인성 중 함께할 사람에게 더 중요한 것은 무엇인가요?
529,상대의 감정을 예민하게 읽어낸 순간이 있었나요?,관계,2,ACTIVE,2,0,2,0,0.0,100.0,0.25610955529217455,0.24244182983409915,0.15669298390449132,0.3342987289310476,0.9963581616576324,0.6795954909782459,경험 전제형(~있다면/~적 있),B. 패턴 기반 수정 권장,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,예/아니오 + 경험 전제,성향형 전환,다른 사람의 감정을 잘 알아채는 편인가요?,상대의 기분을 알아채는 나만의 신호는 무엇인가요?
